# user,condition,Task category, times task selected, % selection, #times correct on this task, % correct,interested,complex,time,progress,rule,future-learn-0,future-learn-1
1.550000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000000e+01,1.838709677419354815e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.550000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+01,2.580645161290322509e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,6.000000000000000000e+00,4.000000000000000000e+00
1.550000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,7.100000000000000000e+01,2.290322580645161310e-01,7.100000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00
1.560000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,2.096774193548387177e-01,6.500000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01
1.560000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.700000000000000000e+01,2.161290322580645129e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01
1.560000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,6.700000000000000000e+01,2.161290322580645129e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01
1.560000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,1.110000000000000000e+02,3.580645161290322842e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01
1.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.150000000000000000e+02,3.709677419354838745e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00
1.570000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,9.600000000000000000e+01,3.096774193548387233e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
1.570000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,6.200000000000000000e+01,2.000000000000000111e-01,6.200000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00
1.570000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,3.700000000000000000e+01,1.193548387096774188e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00
1.580000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01,1.258064516129032140e-01,3.900000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+00,2.000000000000000000e+00
1.580000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.300000000000000000e+01,1.387096774193548321e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00
1.580000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.160000000000000000e+02,3.741935483870967860e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00
1.580000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,1.120000000000000000e+02,3.612903225806451402e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00
1.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,2.129032258064516014e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01
1.590000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,8.400000000000000000e+01,2.709677419354838968e-01,8.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00
1.590000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,4.838709677419354704e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00
1.590000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,1.450000000000000000e+02,4.677419354838709409e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00
1.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,2.161290322580645129e-01,6.700000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.419354838709677491e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,9.600000000000000000e+01,3.096774193548387233e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00
1.600000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,7.200000000000000000e+01,2.322580645161290425e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
1.610000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,1.838709677419354815e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00
1.610000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.180000000000000000e+02,3.806451612903225534e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
1.610000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,8.700000000000000000e+01,2.806451612903225756e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00
1.610000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,4.800000000000000000e+01,1.548387096774193616e-01,4.800000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
1.620000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,7.400000000000000000e+01,2.387096774193548376e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00
1.620000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,1.774193548387096864e-01,5.500000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00
1.620000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,1.100000000000000000e+02,3.548387096774193727e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00
1.620000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,7.100000000000000000e+01,2.290322580645161310e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00
1.630000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01,1.709677419354838634e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00
1.630000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.700000000000000000e+01,1.516129032258064502e-01,4.700000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00
1.630000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,2.800000000000000000e+01,9.032258064516128504e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00
1.630000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.820000000000000000e+02,5.870967741935483319e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00
1.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.300000000000000000e+01,2.999999999999999889e-01,9.300000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+00
1.640000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.200000000000000000e+01,1.032258064516129031e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+00
1.640000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,7.300000000000000000e+01,2.354838709677419262e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01
1.640000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,1.120000000000000000e+02,3.612903225806451402e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01
1.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,4.838709677419354704e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00
1.650000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,4.838709677419354704e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
1.650000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,2.570000000000000000e+02,8.290322580645160810e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
1.650000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,2.300000000000000000e+01,7.419354838709676936e-02,2.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01
1.660000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.840000000000000000e+02,5.897435897435897578e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00
1.660000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,8.333333333333332871e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00
1.660000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,8.500000000000000000e+01,2.724358974358974117e-01,8.500000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00
1.660000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.700000000000000000e+01,5.448717948717948789e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00
1.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,1.993569131832797492e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00
1.670000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.470000000000000000e+02,4.726688102893890631e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00
1.670000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,4.600000000000000000e+01,1.479099678456591571e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+00,4.000000000000000000e+00
1.670000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,5.600000000000000000e+01,1.800643086816720306e-01,5.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00
1.680000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.010000000000000000e+02,3.237179487179487336e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+01
1.680000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.700000000000000000e+01,2.788461538461538547e-01,8.700000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00
1.680000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,8.800000000000000000e+01,2.820512820512820484e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00
1.680000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,3.600000000000000000e+01,1.153846153846153910e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+01
1.690000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,2.096774193548387177e-01,6.500000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00
1.690000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.130000000000000000e+02,3.645161290322580516e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00
1.690000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,6.600000000000000000e+01,2.129032258064516014e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00
1.690000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,6.600000000000000000e+01,2.129032258064516014e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00
1.700000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.050000000000000000e+02,3.387096774193548154e-01,1.050000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.700000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.080000000000000000e+02,3.483870967741935498e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.700000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,7.100000000000000000e+01,2.290322580645161310e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00
1.700000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,2.600000000000000000e+01,8.387096774193548987e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00
1.710000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000000e+02,4.032258064516128782e-01,1.250000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00
1.710000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.100000000000000000e+01,1.322580645161290369e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,8.000000000000000000e+00,2.000000000000000000e+00
1.710000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,5.400000000000000000e+01,1.741935483870967749e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00
1.710000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,2.903225806451613100e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00
1.720000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,2.090032154340835946e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.720000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.780000000000000000e+02,5.723472668810289932e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.720000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,4.200000000000000000e+01,1.350482315112540299e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00
1.720000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,2.600000000000000000e+01,8.360128617363343784e-02,2.600000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00
1.730000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.080000000000000000e+02,3.472668810289389341e-01,1.080000000000000000e+02,1.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00
1.730000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.500000000000000000e+01,2.411575562700964681e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00
1.730000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,6.500000000000000000e+01,2.090032154340835946e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00
1.730000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,6.300000000000000000e+01,2.025723472668810310e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00
1.740000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,4.838709677419354704e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
1.740000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.400000000000000000e+01,2.387096774193548376e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00
1.740000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,4.838709677419354704e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00
1.740000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,2.060000000000000000e+02,6.645161290322580960e-01,2.060000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00
1.750000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01,4.838709677419354704e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01
1.750000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.100000000000000000e+01,1.645161290322580683e-01,5.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+01
1.750000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,1.990000000000000000e+02,6.419354838709677713e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00
